game_id,team_id,player_id,player_name,is_starter,minutes_played,jersey_number,starting_position
1812235,335,95408,Virgil van Dijk,True,97,4,DC
1812235,335,122945,Nathan Aké,True,88,5,DL
1812235,335,331555,Jerdy Schouten,True,97,24,DMC
1812235,335,382556,Joey Veerman,True,63,16,DMC
1812235,335,399772,Xavi Simons,True,63,7,AMR
1812235,335,343382,Tijjani Reijnders,True,97,14,AMC
1812235,335,352825,Cody Gakpo,True,82,11,AML
1812235,335,110154,Memphis Depay,True,82,10,FW
1812235,335,33568,Georginio Wijnaldum,False,34,8,Sub
1812235,335,115479,Wout Weghorst,False,15,9,Sub
1812235,335,351354,Donyell Malen,False,34,18,Sub
1812235,335,392644,Jeremie Frimpong,False,15,12,Sub
1812235,335,425229,Micky van de Ven,False,9,15,Sub
1812235,335,70033,Daley Blind,False,0,17,Sub
1812235,335,115131,Mark Flekken,False,0,23,Sub
1812235,335,279425,Steven Bergwijn,False,0,25,Sub
1812235,335,302709,Justin Bijlow,False,0,13,Sub
1812235,335,320374,Matthijs de Ligt,False,0,3,Sub
1812235,335,345441,Lutsharel Geertruida,False,0,2,Sub
1812235,335,363884,Ryan Gravenberch,False,0,26,Sub
1812235,335,383956,Joshua Zirkzee,False,0,21,Sub
1812235,335,384134,Ian Maatsen,False,0,20,Sub
